time,GAL-FLOW
104457601.0000,-.2461595810612253E-03
104544001.0000,-.2770864281953366E-03
104630401.0000,-.2335573043535121E-03
104716801.0000,-.2897706197963451E-03
104803201.0000,-.3335681630721114E-03
104889601.0000,-.3738938272090646E-03
104976001.0000,-.3061312849521913E-03
105062401.0000,-.3812502255964746E-03
105148801.0000,-.4444130663064631E-03
105235201.0000,-.4859743911359237E-03
105321601.0000,-.3967543674910749E-03
105408001.0000,-.4767709738830824E-03
105494401.0000,-.5303586701811047E-03
105580801.0000,-.4355030248148335E-03
105667201.0000,-.5221046615488739E-03
105753601.0000,-.5769406368629508E-03
105840001.0000,-.6167342838506826E-03
105926401.0000,-.5056819000811041E-03
106012801.0000,-.6095838474671946E-03
106099201.0000,-.6773105415227765E-03
106185601.0000,-.7088236159893902E-03
106272001.0000,-.5852975674617911E-03
106358401.0000,-.6678188041559764E-03
106444801.0000,-.7160924959309305E-03
106531201.0000,-.5988787852244549E-03
106617601.0000,-.6879697905343042E-03
106704001.0000,-.7398187583529547E-03
106790401.0000,-.7749170397230503E-03
106876801.0000,-.7917061400713403E-03
106963201.0000,-.7105719285181802E-03
107049601.0000,-.8076360791202993E-03
107136001.0000,-.8458023313835488E-03
107222401.0000,-.7119920793778354E-03
107308801.0000,-.7992736189231762E-03
107395201.0000,-.8486983447146271E-03
107481601.0000,-.7203186979255947E-03
107568001.0000,-.8145464672461044E-03
107654401.0000,-.8682738996462352E-03
107740801.0000,-.9041340752270124E-03
107827201.0000,-.9135701506442907E-03
107913601.0000,-.8490807367928822E-03
108000001.0000,-.9431788797728850E-03
108086401.0000,-.9787503470123971E-03
108172801.0000,-.8326279530381424E-03
108259201.0000,-.9238916769224733E-03
108345601.0000,-.9754941466586028E-03
108432001.0000,-.8375893384676765E-03
108518401.0000,-.9369670846053794E-03
108604801.0000,-.9936257606085437E-03
108691201.0000,-.1031412882271932E-02
108777601.0000,-.1032618947895816E-02
108864001.0000,-.9865786541765373E-03
108950401.0000,-.1077228286742866E-02
109036801.0000,-.1110850971755101E-02
109123201.0000,-.9538631657736948E-03
109209601.0000,-.1048727034167382E-02
109296001.0000,-.1102488087480194E-02
109382401.0000,-.9560506631684418E-03
109468801.0000,-.1060033557780394E-02
109555201.0000,-.1119383157119400E-02
109641601.0000,-.1158929399278894E-02
109728001.0000,-.1149853054467141E-02
109814401.0000,-.1123512099001188E-02
109900801.0000,-.1209950451244101E-02
109987201.0000,-.1241714417456616E-02
110073601.0000,-.1075043704887159E-02
110160001.0000,-.1173036387983283E-02
110246401.0000,-.1228490358345829E-02
110332801.0000,-.1074463283482870E-02
110419201.0000,-.1182026383614061E-02
110505601.0000,-.1243082766636277E-02
110592001.0000,-.1283102740909818E-02
110678401.0000,-.1260632385824254E-02
110764801.0000,-.1253987808037623E-02
110851201.0000,-.1333070388803028E-02
110937601.0000,-.1360526333381499E-02
111024001.0000,-.1186954111716078E-02
111110401.0000,-.1284386996716017E-02
111196801.0000,-.1338285713454047E-02
111283201.0000,-.1179872118135449E-02
111369601.0000,-.1286925491251926E-02
111456001.0000,-.1346530310298339E-02
111542401.0000,-.1385021087099328E-02
111628801.0000,-.1348147612023553E-02
111715201.0000,-.1362175918246867E-02
111801601.0000,-.1434533647503573E-02
111888001.0000,-.1460399971715718E-02
111974401.0000,-.1282898273666754E-02
112060801.0000,-.1382368375577312E-02
112147201.0000,-.1437788996054218E-02
112233601.0000,-.1275336945456855E-02
112320001.0000,-.1385770701312872E-02
112406401.0000,-.1447948715898859E-02
112492801.0000,-.1394024398695670E-02
112579201.0000,-.1334035877888346E-02
112665601.0000,-.1303075650233430E-02
112752001.0000,-.1282958466664534E-02
112838401.0000,-.1266499292911806E-02
112924801.0000,-.1226287849273344E-02
113011201.0000,-.1222633277855264E-02
113097601.0000,-.1216043911475707E-02
113184001.0000,-.1183813193055612E-02
113270401.0000,-.1184786054000747E-02
113356801.0000,-.1182107559132294E-02
113443201.0000,-.1178919826272388E-02
113529601.0000,-.1167999338377794E-02
113616001.0000,-.1163679309417736E-02
113702401.0000,-.1160732883894754E-02
113788801.0000,-.1162129152400470E-02
113875201.0000,-.1133903793874562E-02
113961601.0000,-.1142807006941615E-02
114048001.0000,-.1148509154075957E-02
114134401.0000,-.1120506278716969E-02
114220801.0000,-.1132732957599606E-02
114307201.0000,-.1140409528540816E-02
114393601.0000,-.1146167774703298E-02
114480001.0000,-.1130370518197696E-02
114566401.0000,-.1131481484195662E-02
114652801.0000,-.1143795262802277E-02
114739201.0000,-.1151225817069533E-02
114825601.0000,-.1113551704739996E-02
114912001.0000,-.1133527708420616E-02
114998401.0000,-.1145522980512130E-02
115084801.0000,-.1106804071176579E-02
115171201.0000,-.1132040686485407E-02
115257601.0000,-.1147394486682912E-02
115344001.0000,-.1160276627983506E-02
115430401.0000,-.1132133741732665E-02
115516801.0000,-.1161416892811244E-02
115603201.0000,-.1182848547676479E-02
115689601.0000,-.1194792643709788E-02
115776001.0000,-.1142938372030079E-02
115862401.0000,-.1178043753644937E-02
115948801.0000,-.1198906620360837E-02
116035201.0000,-.1146492947550510E-02
116121601.0000,-.1188496278727389E-02
116208001.0000,-.1213014984897165E-02
116294401.0000,-.1245300572447480E-02
116380801.0000,-.1183206350766523E-02
116467201.0000,-.1232172257079100E-02
116553601.0000,-.1260060992243445E-02
116640001.0000,-.1279389068420731E-02
116726401.0000,-.1209932944554365E-02
116812801.0000,-.1262488436699510E-02
116899201.0000,-.1292800434656689E-02
116985601.0000,-.1221415119721589E-02
117072001.0000,-.1279483395945728E-02
117158401.0000,-.1314862329589778E-02
117244801.0000,-.1345203032071814E-02
117331201.0000,-.1261955796830839E-02
117417601.0000,-.1337965844177964E-02
117504001.0000,-.1375949913703322E-02
117590401.0000,-.1402482091434327E-02
117676801.0000,-.1309163740998536E-02
117763201.0000,-.1375977708954098E-02
117849601.0000,-.1417238521651976E-02
117936001.0000,-.1323707769396151E-02
118022401.0000,-.1398050314903009E-02
118108801.0000,-.1444235517956401E-02
118195201.0000,-.1490614316192370E-02
118281601.0000,-.1382381921513152E-02
118368001.0000,-.1478132072216599E-02
118454401.0000,-.1521251732243750E-02
118540801.0000,-.1551387847273056E-02
118627201.0000,-.1429708740630073E-02
118713601.0000,-.1513949208743465E-02
118800001.0000,-.1565347507589460E-02
118886401.0000,-.1443975112019457E-02
118972801.0000,-.1537778663993631E-02
119059201.0000,-.1594499909975042E-02
119145601.0000,-.1667693419430405E-02
119232001.0000,-.1525953206344627E-02
119318401.0000,-.1637747929740645E-02
119404801.0000,-.1537839650096374E-02
119491201.0000,-.1539458868853237E-02
119577601.0000,-.1457143268178392E-02
119664001.0000,-.1543777966072067E-02
119750401.0000,-.1596790925986327E-02
119836801.0000,-.1448150418113462E-02
119923201.0000,-.1550778851808379E-02
120009601.0000,-.1587031338937342E-02
120096001.0000,-.1660166314099202E-02
120182401.0000,-.1489599168723362E-02
120268801.0000,-.1585467199442613E-02
120355201.0000,-.1611126620437658E-02
120441601.0000,-.1617242224222933E-02
120528001.0000,-.1445355743090260E-02
120614401.0000,-.1549998476551574E-02
120700801.0000,-.1588612192134370E-02
120787201.0000,-.1603600051171900E-02
120873601.0000,-.1433645299904114E-02
120960001.0000,-.1544892011499394E-02
121046401.0000,-.1663442206462211E-02
121132801.0000,-.1490380437562153E-02
121219201.0000,-.1591904960061797E-02
121305601.0000,-.1620137852853532E-02
121392001.0000,-.1627464420029162E-02
121478401.0000,-.1447816351482012E-02
121564801.0000,-.1558688429580582E-02
121651201.0000,-.1597809007661453E-02
121737601.0000,-.1610744884773368E-02
121824001.0000,-.1431054548898026E-02
121910401.0000,-.1548342889381060E-02
121996801.0000,-.1678629314054963E-02
122083201.0000,-.1490789648645301E-02
122169601.0000,-.1591196668489329E-02
122256001.0000,-.1615837784886644E-02
122342401.0000,-.1620597007918146E-02
122428801.0000,-.1430594146409413E-02
122515201.0000,-.1550153633851744E-02
122601601.0000,-.1592636459910717E-02
122688001.0000,-.1608415098556298E-02
122774401.0000,-.1421274288319741E-02
122860801.0000,-.1546782235187628E-02
122947201.0000,-.1690455245158428E-02
123033601.0000,-.1661687419062101E-02
123120001.0000,-.1479036243913701E-02
123206401.0000,-.1395404236355286E-02
123292801.0000,-.1353492499319828E-02
123379201.0000,-.1329539166911540E-02
123465601.0000,-.1313570363320141E-02
123552001.0000,-.1301332293758025E-02
123638401.0000,-.1290979983451007E-02
123724801.0000,-.1281686906822007E-02
123811201.0000,-.1273068495781983E-02
123897601.0000,-.1264935685584199E-02
123984001.0000,-.1257190651754126E-02
124070401.0000,-.1249779483064934E-02
124156801.0000,-.1242658849241630E-02
124243201.0000,-.1235798826434778E-02
124329601.0000,-.1229176382215907E-02
124416001.0000,-.1222773161029588E-02
124502401.0000,-.1216577175759175E-02
124588801.0000,-.1210574367774424E-02
124675201.0000,-.1204751251540327E-02
124761601.0000,-.1199096462245223E-02
124848001.0000,-.1193604862011618E-02
124934401.0000,-.1188264970690987E-02
125020801.0000,-.1183066443551006E-02
125107201.0000,-.1178001142522130E-02
125193601.0000,-.1173062223365332E-02
125280001.0000,-.1168243178747807E-02
125366401.0000,-.1163537933717922E-02
125452801.0000,-.1158940906133769E-02
125539201.0000,-.1154446902446300E-02
125625601.0000,-.1150051483665889E-02
125712001.0000,-.1145750376451257E-02
125798401.0000,-.1141539251184417E-02
125884801.0000,-.1137412771474472E-02
125971201.0000,-.1133368127531818E-02
126057601.0000,-.1129403825261438E-02
126144001.0000,-.1125516255534765E-02
126230401.0000,-.1121702313133522E-02
126316801.0000,-.1117960413312599E-02
126403201.0000,-.1114287701939161E-02
126489601.0000,-.1110680682389661E-02
126576001.0000,-.1107137279816791E-02
126662401.0000,-.1103655551687738E-02
126748801.0000,-.1100233064578101E-02
126835201.0000,-.1096867386373537E-02
126921601.0000,-.1093556097949215E-02
127008001.0000,-.1090296807276084E-02
127094401.0000,-.1087087090919980E-02
127180801.0000,-.1083924424218643E-02
127267201.0000,-.1080805099944795E-02
127353601.0000,-.1077732347630711E-02
127440001.0000,-.1074710641967271E-02
127526401.0000,-.1071737867475952E-02
127612801.0000,-.1068809868829720E-02
127699201.0000,-.1065924147318224E-02
127785601.0000,-.1063078920461691E-02
127872001.0000,-.1060272761948108E-02
127958401.0000,-.1057504855945218E-02
128044801.0000,-.1054774151159486E-02
128131201.0000,-.1052079681782681E-02
128217601.0000,-.1049420359724865E-02
128304001.0000,-.1046795097501817E-02
128390401.0000,-.1044202874989309E-02
128476801.0000,-.1041643009953245E-02
128563201.0000,-.1039115336655324E-02
128649601.0000,-.1036619115480157E-02
128736001.0000,-.1034153384582661E-02
128822401.0000,-.1031714985630914E-02
128908801.0000,-.1029305046970854E-02
128995201.0000,-.1026924686553644E-02
129081601.0000,-.1024571745524139E-02
129168001.0000,-.1022245079219653E-02
129254401.0000,-.1019944687011112E-02
129340801.0000,-.1017674037289080E-02
129427201.0000,-.1015430084971650E-02
129513601.0000,-.1013211113668100E-02
129600001.0000,-.1011015816717503E-02
129686401.0000,-.1008843481320974E-02
129772801.0000,-.1006693669705354E-02
129859201.0000,-.1004566467282245E-02
129945601.0000,-.1002461401841080E-02
130032001.0000,-.1000377789015058E-02
130118401.0000,-.9983107673606345E-03
130204801.0000,-.9962669836216984E-03
130291201.0000,-.9942438439556373E-03
130377601.0000,-.9922418017581770E-03
130464001.0000,-.9902610732406818E-03
130550401.0000,-.9883046529990825E-03
130636801.0000,-.9863653930828145E-03
130723201.0000,-.9844437626872888E-03
130809601.0000,-.9825354044714764E-03
130896001.0000,-.9806437986536155E-03
130982401.0000,-.9787754002352263E-03
131068801.0000,-.9769197101999728E-03
131155201.0000,-.9750718309138489E-03
131241601.0000,-.9732481482716818E-03
131328001.0000,-.9714413319551606E-03
131414401.0000,-.9696453374220851E-03
131500801.0000,-.9678668034807633E-03
131587201.0000,-.9661105159835227E-03
131673601.0000,-.9643706786153820E-03
131760001.0000,-.9626449285944701E-03
131846401.0000,-.9609318189714792E-03
131932801.0000,-.9592281317415634E-03
132019201.0000,-.9575380970467699E-03
132105601.0000,-.9558593248081108E-03
132192001.0000,-.9541885137585276E-03
132278401.0000,-.9525259294502613E-03
132364801.0000,-.9508699229332368E-03
132451201.0000,-.9492182634755307E-03
132537601.0000,-.9475687233855257E-03
132624001.0000,-.9459263902156312E-03
132710401.0000,-.9442869851920070E-03
132796801.0000,-.9426511433424975E-03
132883201.0000,-.9410217909653783E-03
132969601.0000,-.9394097613947962E-03
133056001.0000,-.9378254793526165E-03
133142401.0000,-.9362753707930213E-03
133228801.0000,-.9347441604910263E-03
133315201.0000,-.9332331362847949E-03
133401601.0000,-.9317355931082539E-03
133488001.0000,-.9302489373116603E-03
133574401.0000,-.9287745412948864E-03
133660801.0000,-.9273163130374639E-03
133747201.0000,-.9258690115286017E-03
133833601.0000,-.9244309241976867E-03
133920001.0000,-.9230071119604031E-03
134006401.0000,-.9215952850312914E-03
134092801.0000,-.9201926436402701E-03
134179201.0000,-.9187992125277094E-03
134265601.0000,-.9174147360095977E-03
134352001.0000,-.9160385507239342E-03
134438401.0000,-.9146699517995529E-03
134524801.0000,-.9133083894179187E-03
134611201.0000,-.9119555031496037E-03
134697601.0000,-.9106166773854430E-03
134784001.0000,-.9092888969838583E-03
134870401.0000,-.9079704698953951E-03
134956801.0000,-.9066611746111463E-03
135043201.0000,-.9053607883146084E-03
135129601.0000,-.9040689126833642E-03
135216001.0000,-.9027852486084510E-03
135302401.0000,-.9015091506910780E-03
135388801.0000,-.9002400807679361E-03
135475201.0000,-.8989775157179901E-03
135561601.0000,-.8977205980348210E-03
135648001.0000,-.8964684328210632E-03
135734401.0000,-.8952209385370450E-03
135820801.0000,-.8939860675786090E-03
135907201.0000,-.8927663048211723E-03
135993601.0000,-.8915569577021274E-03
136080001.0000,-.8903562917600249E-03
136166401.0000,-.8891634446222832E-03
136252801.0000,-.8879781601369113E-03
136339201.0000,-.8868000347667126E-03
136425601.0000,-.8856288369252951E-03
136512001.0000,-.8844646024005500E-03
136598401.0000,-.8833071970375177E-03
136684801.0000,-.8821566718603369E-03
136771201.0000,-.8810127939818507E-03
136857601.0000,-.8798755240750086E-03
136944001.0000,-.8787447718567091E-03
137030401.0000,-.8776202245163373E-03
137116801.0000,-.8765015911952221E-03
137203201.0000,-.8753887003752156E-03
137289601.0000,-.8742813377901331E-03
137376001.0000,-.8731796266314485E-03
137462401.0000,-.8720839149080862E-03
137548801.0000,-.8709943404095028E-03
137635201.0000,-.8699112358223399E-03
137721601.0000,-.8688349673084704E-03
137808001.0000,-.8677654270453639E-03
137894401.0000,-.8667023574733267E-03
137980801.0000,-.8656454732483329E-03
138067201.0000,-.8645950886396372E-03
138153601.0000,-.8635510911970353E-03
138240001.0000,-.8625131566627335E-03
138326401.0000,-.8614809354387039E-03
138412801.0000,-.8604541298345583E-03
138499201.0000,-.8594324649616998E-03
138585601.0000,-.8584158893583651E-03
138672001.0000,-.8574057340023727E-03
138758401.0000,-.8564026484641136E-03
138844801.0000,-.8554052380622883E-03
138931201.0000,-.8544133631557169E-03
139017601.0000,-.8534268197875952E-03
139104001.0000,-.8524453969607081E-03
139190401.0000,-.8514688884112410E-03
139276801.0000,-.8504973867067268E-03
139363201.0000,-.8495311020624815E-03
139449601.0000,-.8485699964537374E-03
139536001.0000,-.8476139408960792E-03
139622401.0000,-.8466627946564298E-03
139708801.0000,-.8457164208941153E-03
139795201.0000,-.8447750358244296E-03
139881601.0000,-.8438386096333577E-03
139968001.0000,-.8429069575995336E-03
140054401.0000,-.8419798789760803E-03
140140801.0000,-.8410571887161383E-03
140227201.0000,-.8401388448255624E-03
140313601.0000,-.8392249054635796E-03
140400001.0000,-.8383153688098592E-03
140486401.0000,-.8374101410470491E-03
140572801.0000,-.8365092203090472E-03
140659201.0000,-.8356126617938111E-03
140745601.0000,-.8347204102779281E-03
140832001.0000,-.8338325359907402E-03
140918401.0000,-.8329492052006257E-03
141004801.0000,-.8320703388916563E-03
141091201.0000,-.8311958406964487E-03
141177601.0000,-.8303256263494080E-03
141264001.0000,-.8294596121323121E-03
141350401.0000,-.8285977287272977E-03
141436801.0000,-.8277399163159412E-03
141523201.0000,-.8268861098203290E-03
141609601.0000,-.8260362453511340E-03
141696001.0000,-.8251902616937810E-03
141782401.0000,-.8243481204080262E-03
